,CD_UNIDADE,DESC_UNIDADE,CD_EQUIPAMENTO,CD_OPERADOR,DT_HORA_INI,DT_HORA_FIM,CD_OPERACAO,DESC_OPERACAO,CD_GRP_OPERACAO,DESC_GRP_OPERACAO,VL_HR_OPERACIONAL,CD_FAZENDA,CD_GRP_EQUIPAMENTO,DESC_GRP_EQUIPAMENTO,VL_VELOCIDADE_MEDIA,CD_TP_EQUIPAMENTO,INFA_EXT_DT,VL_ESPACAMENTO_IMPLEMENTO,DESC_APLICACAO,HORA_INI,HORA_FIM,Personalizar
980,3,ITUIUTABA,36314,31112,2021-10-29T09:09:53.0000000,2021-10-29T09:10:01.0000000,825,FILA  PARA DESCARGA,6051,PERDIDA,0.0022,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
981,3,ITUIUTABA,36326,32253,2021-10-29T09:09:05.0000000,2021-10-29T09:09:56.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0142,4231,1,301 - FRT COLHEITA MECANIZADA ITT,3.29,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
982,6,TROPICAL,38849,336060,2021-10-29T09:09:11.0000000,2021-10-29T09:09:55.0000000,834,FALTA DE APONTAMENTO,6051,PERDIDA,0.0122,0,18,CAM CANAVIEIRO ESCRAVO TRP,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
983,3,ITUIUTABA,36314,31112,2021-10-29T09:06:04.0000000,2021-10-29T09:09:53.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0636,4113,1,301 - FRT COLHEITA MECANIZADA ITT,5.64,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
984,3,ITUIUTABA,36270,550855,2021-10-29T09:09:38.0000000,2021-10-29T09:09:50.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0033,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.82,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
985,4,ITUMBIARA,46174,34703,2021-10-29T08:39:40.0000000,2021-10-29T09:09:42.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.5006,4107,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
986,3,ITUIUTABA,38866,999999,2021-10-29T09:08:18.0000000,2021-10-29T09:09:41.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0231,0,20,CAM CANAVIEIRO ESCRAVO ITT,4.1,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
987,4,ITUMBIARA,46153,35261,2021-10-29T09:09:18.0000000,2021-10-29T09:09:41.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0064,4284,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
988,3,ITUIUTABA,36279,550059,2021-10-29T09:09:28.0000000,2021-10-29T09:09:39.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0031,4051,2,302 - FRT COLHEITA MECANIZADA ITT,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
989,3,ITUIUTABA,36270,550855,2021-10-29T09:09:29.0000000,2021-10-29T09:09:38.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0025,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.74,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
990,3,ITUIUTABA,36244,20864,2021-10-29T09:07:09.0000000,2021-10-29T09:09:31.0000000,634,BASCULANDO / TRANSBORDAGEM,53,PRODUTIVA,0.0394,4113,1,301 - FRT COLHEITA MECANIZADA ITT,5.14,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
991,3,ITUIUTABA,36270,550855,2021-10-29T09:08:58.0000000,2021-10-29T09:09:29.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0086,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.35,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
992,3,ITUIUTABA,36279,550059,2021-10-29T09:09:18.0000000,2021-10-29T09:09:28.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0028,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.94,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
993,3,ITUIUTABA,36308,551093,2021-10-29T08:51:34.0000000,2021-10-29T09:09:27.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.2981,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
994,6,TROPICAL,61450,332574,2021-10-29T09:06:49.0000000,2021-10-29T09:09:21.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0422,1059,624,TRANSPORTE DE CANA TRP,12.15,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
995,4,ITUMBIARA,46155,99999,2021-10-29T09:08:18.0000000,2021-10-29T09:09:20.0000000,631,MANOBRA TRANSBORDO EITO,53,PRODUTIVA,0.0172,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.33,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
996,3,ITUIUTABA,36279,550059,2021-10-29T09:08:48.0000000,2021-10-29T09:09:18.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0083,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.02,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
997,3,ITUIUTABA,36313,32112,2021-10-29T09:09:05.0000000,2021-10-29T09:09:18.0000000,865,FILA UNICA TRANSBORDO,6051,PERDIDA,0.0036,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
998,3,ITUIUTABA,36315,18142,2021-10-29T08:56:05.0000000,2021-10-29T09:09:18.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.2203,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
999,4,ITUMBIARA,46153,35261,2021-10-29T09:07:10.0000000,2021-10-29T09:09:18.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0356,4284,22,402 - FRT COLHEITA MECANIZADA ITB,9.19,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1000,4,ITUMBIARA,48253,99999,2021-10-29T09:09:05.0000000,2021-10-29T09:09:13.0000000,833,TROCA DE TURNO,8051,AUXILIAR OPERACAO,0.0022,4329,9,TRANSPORTE DE CANA  ITB,,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1001,6,TROPICAL,38849,336060,2021-10-29T08:55:46.0000000,2021-10-29T09:09:11.0000000,834,FALTA DE APONTAMENTO,6051,PERDIDA,0.2236,0,18,CAM CANAVIEIRO ESCRAVO TRP,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1002,4,ITUMBIARA,46443,18496,2021-10-29T09:08:04.0000000,2021-10-29T09:09:08.0000000,1055,MANOBRA,53,PRODUTIVA,0.0178,4277,21,401 - FRT COLHEITA MECANIZADA ITB,1.68,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1003,3,ITUIUTABA,36304,12979,2021-10-29T08:53:16.0000000,2021-10-29T09:09:08.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.2644,4250,3,303 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1004,3,ITUIUTABA,36226,551055,2021-10-29T09:08:40.0000000,2021-10-29T09:09:07.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0075,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1005,4,ITUMBIARA,48253,99999,2021-10-29T08:40:15.0000000,2021-10-29T09:09:05.0000000,833,TROCA DE TURNO,8051,AUXILIAR OPERACAO,0.4806,4329,9,TRANSPORTE DE CANA  ITB,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1006,3,ITUIUTABA,36303,550498,2021-10-29T09:08:50.0000000,2021-10-29T09:09:05.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0042,4250,3,303 - FRT COLHEITA MECANIZADA ITT,5.73,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1007,3,ITUIUTABA,36326,32253,2021-10-29T09:07:52.0000000,2021-10-29T09:09:05.0000000,1055,MANOBRA,53,PRODUTIVA,0.0203,4231,1,301 - FRT COLHEITA MECANIZADA ITT,5.26,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1008,3,ITUIUTABA,36313,32112,2021-10-29T09:09:03.0000000,2021-10-29T09:09:05.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0006,4113,1,301 - FRT COLHEITA MECANIZADA ITT,2.36,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1009,3,ITUIUTABA,36313,32112,2021-10-29T09:08:26.0000000,2021-10-29T09:09:03.0000000,634,BASCULANDO / TRANSBORDAGEM,53,PRODUTIVA,0.0103,4113,1,301 - FRT COLHEITA MECANIZADA ITT,2.69,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1010,3,ITUIUTABA,36270,550855,2021-10-29T09:08:46.0000000,2021-10-29T09:08:58.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0033,4051,2,302 - FRT COLHEITA MECANIZADA ITT,4.04,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1011,3,ITUIUTABA,36275,12988,2021-10-29T09:06:38.0000000,2021-10-29T09:08:54.0000000,1055,MANOBRA,53,PRODUTIVA,0.0378,4250,3,303 - FRT COLHEITA MECANIZADA ITT,3.03,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1012,3,ITUIUTABA,36300,32055,2021-10-29T09:08:30.0000000,2021-10-29T09:08:51.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0058,4051,2,302 - FRT COLHEITA MECANIZADA ITT,3.73,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1013,3,ITUIUTABA,36303,550498,2021-10-29T09:06:52.0000000,2021-10-29T09:08:50.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0328,4250,3,303 - FRT COLHEITA MECANIZADA ITT,4.96,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1014,3,ITUIUTABA,36279,550059,2021-10-29T09:08:35.0000000,2021-10-29T09:08:48.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0036,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.45,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1015,3,ITUIUTABA,36291,550192,2021-10-29T09:06:20.0000000,2021-10-29T09:08:47.0000000,894,AGUARDANDO COLHEDORA TERMINAR CARREGAMENTO,6051,PERDIDA,0.0408,4051,2,302 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1016,3,ITUIUTABA,36270,550855,2021-10-29T09:08:26.0000000,2021-10-29T09:08:46.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0056,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.54,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1017,3,ITUIUTABA,36218,551052,2021-10-29T08:38:39.0000000,2021-10-29T09:08:40.0000000,804,MANUTENCAO CORRETIVA,51,MANUTENCAO,0.5003,4051,2,302 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1018,3,ITUIUTABA,36226,551055,2021-10-29T09:06:22.0000000,2021-10-29T09:08:40.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0383,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.09,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1019,4,ITUMBIARA,46164,35083,2021-10-29T09:08:07.0000000,2021-10-29T09:08:38.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0086,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.38,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1020,3,ITUIUTABA,36279,550059,2021-10-29T09:08:16.0000000,2021-10-29T09:08:35.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0053,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.24,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1021,3,ITUIUTABA,36300,32055,2021-10-29T09:06:06.0000000,2021-10-29T09:08:30.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.04,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.07,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1022,3,ITUIUTABA,36317,550985,2021-10-29T09:08:09.0000000,2021-10-29T09:08:28.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0053,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.51,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1023,3,ITUIUTABA,36270,550855,2021-10-29T09:05:38.0000000,2021-10-29T09:08:26.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0467,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.81,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1024,3,ITUIUTABA,36313,32112,2021-10-29T09:05:40.0000000,2021-10-29T09:08:26.0000000,633,DESLOC VAZIO TRANSB CARREADOR,53,PRODUTIVA,0.0461,4113,1,301 - FRT COLHEITA MECANIZADA ITT,5.08,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1025,4,ITUMBIARA,48240,99999,2021-10-29T09:06:14.0000000,2021-10-29T09:08:22.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0356,4284,499,EQP INATIVO ITB,0.0,3,20211029,0,GENERICO,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1026,4,ITUMBIARA,46155,99999,2021-10-29T09:07:17.0000000,2021-10-29T09:08:18.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0169,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.82,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1027,3,ITUIUTABA,38866,999999,2021-10-29T09:07:26.0000000,2021-10-29T09:08:18.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0144,0,20,CAM CANAVIEIRO ESCRAVO ITT,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1028,3,ITUIUTABA,46436,30824,2021-10-29T09:07:55.0000000,2021-10-29T09:08:17.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0061,4051,2,302 - FRT COLHEITA MECANIZADA ITT,5.65,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1029,3,ITUIUTABA,36279,550059,2021-10-29T09:05:27.0000000,2021-10-29T09:08:16.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0469,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.87,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1030,4,ITUMBIARA,46438,13890,2021-10-29T09:07:57.0000000,2021-10-29T09:08:13.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0044,4277,21,401 - FRT COLHEITA MECANIZADA ITB,2.85,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1031,6,TROPICAL,63895,34252,2021-10-29T09:03:41.0000000,2021-10-29T09:08:10.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0747,4019,605,605 - FRT COLHEITA MECANIZADA TRP,10.83,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1032,3,ITUIUTABA,36317,550985,2021-10-29T09:07:42.0000000,2021-10-29T09:08:09.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0075,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.81,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1033,4,ITUMBIARA,46164,35083,2021-10-29T09:03:38.0000000,2021-10-29T09:08:07.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.0747,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.58,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1034,4,ITUMBIARA,46443,18496,2021-10-29T09:07:06.0000000,2021-10-29T09:08:04.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0161,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.09,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1035,4,ITUMBIARA,46438,13890,2021-10-29T09:03:21.0000000,2021-10-29T09:07:57.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0767,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.5,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1036,6,TROPICAL,61448,337128,2021-10-29T09:04:59.0000000,2021-10-29T09:07:56.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0492,1059,624,TRANSPORTE DE CANA TRP,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1037,3,ITUIUTABA,46436,30824,2021-10-29T09:07:39.0000000,2021-10-29T09:07:55.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0044,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.16,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1038,3,ITUIUTABA,36318,550160,2021-10-29T09:02:28.0000000,2021-10-29T09:07:52.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.09,4113,1,301 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1039,3,ITUIUTABA,36326,32253,2021-10-29T09:05:59.0000000,2021-10-29T09:07:52.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0314,4113,1,301 - FRT COLHEITA MECANIZADA ITT,5.87,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1040,3,ITUIUTABA,36316,33583,2021-10-29T09:07:45.0000000,2021-10-29T09:07:48.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0008,4250,3,303 - FRT COLHEITA MECANIZADA ITT,5.86,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1041,3,ITUIUTABA,36316,33583,2021-10-29T09:06:44.0000000,2021-10-29T09:07:45.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4250,3,303 - FRT COLHEITA MECANIZADA ITT,6.88,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1042,3,ITUIUTABA,36317,550985,2021-10-29T09:00:27.0000000,2021-10-29T09:07:42.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.1208,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.13,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1043,3,ITUIUTABA,46436,30824,2021-10-29T09:07:28.0000000,2021-10-29T09:07:39.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.0031,4051,2,302 - FRT COLHEITA MECANIZADA ITT,6.75,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1044,3,ITUIUTABA,36271,10135,2021-10-29T09:06:30.0000000,2021-10-29T09:07:37.0000000,1055,MANOBRA,53,PRODUTIVA,0.0186,4250,3,303 - FRT COLHEITA MECANIZADA ITT,2.2,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1045,6,TROPICAL,6941,150848,2021-10-29T09:07:31.0000000,2021-10-29T09:07:35.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0011,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1046,6,TROPICAL,6941,150848,2021-10-29T09:07:19.0000000,2021-10-29T09:07:31.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0033,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1047,3,ITUIUTABA,46436,30824,2021-10-29T09:00:15.0000000,2021-10-29T09:07:28.0000000,729,COLHEITA CANA MECANIZADA,53,PRODUTIVA,0.1203,4051,2,302 - FRT COLHEITA MECANIZADA ITT,7.35,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1048,3,ITUIUTABA,38866,999999,2021-10-29T09:07:16.0000000,2021-10-29T09:07:26.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.0028,0,20,CAM CANAVIEIRO ESCRAVO ITT,,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1049,3,ITUIUTABA,36327,22389,2021-10-29T09:05:45.0000000,2021-10-29T09:07:26.0000000,854,MUDANCA DE AREA RODANDO,8051,AUXILIAR OPERACAO,0.0281,4113,1,301 - FRT COLHEITA MECANIZADA ITT,6.17,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1050,6,TROPICAL,63375,99999,2021-10-29T09:06:28.0000000,2021-10-29T09:07:22.0000000,630,CARREG CANA COLHIDA  NO TRANSBORDO,53,PRODUTIVA,0.015,4201,606,606 - FRT COLHEITA  MECANIZADA TRP,6.13,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1051,6,TROPICAL,63892,99999,2021-10-29T09:06:20.0000000,2021-10-29T09:07:21.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0169,4019,605,605 - FRT COLHEITA MECANIZADA TRP,11.72,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1052,6,TROPICAL,6941,150848,2021-10-29T09:07:18.0000000,2021-10-29T09:07:19.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0003,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1053,6,TROPICAL,6941,150848,2021-10-29T09:07:06.0000000,2021-10-29T09:07:18.0000000,854,MUDANCA DE AREA RODANDO,8051,AUXILIAR OPERACAO,0.0033,4019,605,605 - FRT COLHEITA MECANIZADA TRP,0.0,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1054,4,ITUMBIARA,46155,99999,2021-10-29T09:07:02.0000000,2021-10-29T09:07:17.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0042,4277,21,401 - FRT COLHEITA MECANIZADA ITB,4.23,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1055,3,ITUIUTABA,38866,999999,2021-10-29T08:51:22.0000000,2021-10-29T09:07:16.0000000,820,PATIO/BATE VOLTA,6051,PERDIDA,0.265,0,20,CAM CANAVIEIRO ESCRAVO ITT,0.0,3,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1056,3,ITUIUTABA,36312,33670,2021-10-29T09:06:52.0000000,2021-10-29T09:07:14.0000000,894,AGUARDANDO COLHEDORA TERMINAR CARREGAMENTO,6051,PERDIDA,0.0061,4250,3,303 - FRT COLHEITA MECANIZADA ITT,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1057,4,ITUMBIARA,46153,35261,2021-10-29T09:02:51.0000000,2021-10-29T09:07:10.0000000,803,CHUVA/VENTO/UMIDADE/TEMPERATURA,50,INAPTIDAO,0.0719,4284,22,402 - FRT COLHEITA MECANIZADA ITB,0.0,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1058,3,ITUIUTABA,36244,20864,2021-10-29T09:04:28.0000000,2021-10-29T09:07:09.0000000,632,DESLOC CARREG TRANSB CARREADOR,53,PRODUTIVA,0.0447,4113,1,301 - FRT COLHEITA MECANIZADA ITT,4.37,2,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1059,4,ITUMBIARA,46443,18496,2021-10-29T09:05:31.0000000,2021-10-29T09:07:06.0000000,1055,MANOBRA,53,PRODUTIVA,0.0264,4277,21,401 - FRT COLHEITA MECANIZADA ITB,3.53,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
1060,6,TROPICAL,6941,150848,2021-10-29T09:06:06.0000000,2021-10-29T09:07:06.0000000,854,MUDANCA DE AREA RODANDO,8051,AUXILIAR OPERACAO,0.0167,4019,605,605 - FRT COLHEITA MECANIZADA TRP,2.92,1,20211029,0,COLHEITA,Microsoft.OleDb.Time,Microsoft.OleDb.Time,True
